,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(low.Accuracy.1).S3,0.37773688765363134,0.010411478912648075,0.3565029103888805,0.37090177012885467,0.37808749551553333,0.3848445765278079,0.3975212679093356,0.00014244466642786917
t_subj(low.Accuracy.1).S4,0.35720618775130153,0.011024396836261512,0.33521446947710815,0.34998027640841245,0.35727713455904997,0.3645778689007231,0.3784954063348336,0.00013443382948079494
t_subj(low.Accuracy.1).S5,0.4036610896282007,0.011613926221179563,0.3795121457933215,0.3959999954703741,0.4040853277470531,0.41164947897098403,0.4253829546988049,0.0001602085384550755
t_subj(low.Accuracy.1).S6,0.303604773797314,0.010399940423700708,0.28228924457068855,0.2967682429960118,0.30391653992013623,0.3107476598380988,0.3228743328247616,0.00014665954851652744
t_subj(low.Accuracy.1).S7,0.34512095888083083,0.011362681083395538,0.32043670229227084,0.33792140535836424,0.34577686514804223,0.3530168408201616,0.3656574637555811,0.00013957084485923557
t_subj(low.Accuracy.1).S8,0.3476291396168065,0.009777036297771132,0.32709986838505656,0.3413377056561699,0.3480537409561198,0.35441422383692406,0.3652164236453129,0.00015251849656910444
t_subj(low.Accuracy.1).S9,0.3563682580065071,0.01035665758139808,0.335735292745754,0.3493843297947471,0.35657458489240124,0.3635072830257845,0.3759975812157603,0.00012473083377804016
t_subj(low.Accuracy.2).S1,0.4088515238187523,0.009668156122464364,0.38859342744479575,0.40263272391485044,0.4092123139524757,0.41552090775261574,0.4266741119231829,0.00014329712018270574
t_subj(low.Accuracy.2).S10,0.40320356292775694,0.010079739399407893,0.3823721222548909,0.39637723854408624,0.40343004159690354,0.4103597220833783,0.4216657453151159,0.00014504869093410013
t_subj(low.Accuracy.2).S11,0.35641711300869294,0.008939931256619987,0.3373757913593169,0.3506177856845057,0.3568395763245102,0.36274350736747185,0.3727248613385029,0.00012420823295334019
t_subj(low.Accuracy.2).S12,0.40563245770176015,0.010081478950814318,0.3848338047898037,0.3989922186274476,0.4060053919139785,0.41259653650752937,0.4241109536818484,0.00013351066665268183
t_subj(low.Accuracy.2).S13,0.4009071934594362,0.010024133611577182,0.3798162898483353,0.39446308381438633,0.4015178066893959,0.4077613913217787,0.41919459004018184,0.00014174142135182376
t_subj(low.Accuracy.2).S14,0.406914316071589,0.01148609917974116,0.3834052566438192,0.39927446286868085,0.4074153582326616,0.4150119083618986,0.42810381437155814,0.00013892669371517948
t_subj(low.Accuracy.2).S15,0.4483671178374426,0.011675700836796272,0.42396764817453536,0.44090097420429797,0.44896739853316736,0.45653574428246707,0.469618842904043,0.00016287580632894037
t_subj(low.Accuracy.2).S16,0.3892085435910505,0.008104939332826027,0.3725513107267602,0.3838700276756197,0.3895235157352302,0.3949100941174197,0.40408482060584283,0.00011446623133686871
t_subj(low.Accuracy.2).S2,0.42710986292993985,0.01260230418354948,0.400623668929239,0.4191855358449995,0.4277570172471378,0.4356664129915997,0.45068190951125997,0.00013716501231402813
t_subj(low.Accuracy.2).S3,0.39065419576306204,0.01105520576405337,0.3684459582905808,0.3832064235996007,0.39089468388886517,0.39836813335517396,0.4113381266977966,0.00012758027676703116
t_subj(low.Accuracy.2).S4,0.3391470346570114,0.010750623589277223,0.31716223659156617,0.33189054543441443,0.3395726869643774,0.34670659086209743,0.3591778527600943,0.00012862172470853086
t_subj(low.Accuracy.2).S5,0.39504185065999253,0.011786009403828497,0.3706203549062605,0.387436394285852,0.39569391536122156,0.4032302884041074,0.41660098397600637,0.00016882427896762277
t_subj(low.Accuracy.2).S6,0.3234480523771533,0.011420067899526347,0.29978102963152103,0.31587211118364555,0.3241517682027046,0.33131551647239055,0.3443217378732108,0.00015140714526862606
t_subj(low.Accuracy.2).S7,0.34041269640438593,0.011713783982251874,0.3158766286476868,0.3331094742125716,0.3410350670117731,0.34844982583460565,0.36153345813612064,0.0001645879439209849
t_subj(low.Accuracy.2).S8,0.37071558212204714,0.011288303871661295,0.34701728638135854,0.36351503198217133,0.37105758687671636,0.37850817438108736,0.39164348898339596,0.00014116580305996532
t_subj(low.Accuracy.2).S9,0.3472075900971668,0.008368683871043038,0.3291961166386419,0.34191660290969583,0.3478650640601153,0.3530550872690696,0.3619521295094058,0.00010682769087172269
t_subj(low.Accuracy.3).S1,0.38328024745700956,0.011165260852637932,0.35946267595351344,0.37612561771551134,0.38401721783337384,0.3913065423221112,0.4028942725383707,0.000141647907084626
t_subj(low.Accuracy.3).S10,0.3885966393100514,0.010022029447932873,0.3673511133697812,0.3822661575208542,0.38913477535059177,0.395243839536448,0.4072273436299933,0.0001374881034605202
t_subj(low.Accuracy.3).S11,0.3450539293281193,0.009705083142747081,0.3250902745407763,0.33870668794357567,0.34534250558322444,0.35164679050960057,0.3629779308668545,0.00013528340410150962
t_subj(low.Accuracy.3).S12,0.3938558560079194,0.011549093461905654,0.3704549844219416,0.38604895706728426,0.3942950881069002,0.4019897866612115,0.41515109962876867,0.0001661448813890433
t_subj(low.Accuracy.3).S13,0.37629866553028246,0.011974831784340811,0.3513406157969192,0.36855399391823973,0.37699448419390075,0.38475629269518374,0.3976923029615257,0.00017454354981087943
t_subj(low.Accuracy.3).S14,0.4003332210327674,0.011517753189552577,0.3753006591593243,0.39301504277892374,0.40132702821481986,0.4083600449366098,0.421054152972472,0.00013534938741499719
t_subj(low.Accuracy.3).S15,0.43119200729432394,0.013059116535461778,0.402685129877925,0.4232710790928431,0.4320528994243786,0.44036203491958353,0.45393368773754267,0.00014812112712128583
t_subj(low.Accuracy.3).S16,0.3886341426875718,0.00843388545294917,0.37036714041459207,0.38329731370853665,0.3892701468521131,0.39452037281926383,0.40352511349316295,0.00012280921744131578
t_subj(low.Accuracy.3).S2,0.41915322242882547,0.014130601995947102,0.38951802110487865,0.41023688458485674,0.4198439820364002,0.4289245266340966,0.444663095870974,0.000188110078633935
t_subj(low.Accuracy.3).S3,0.3830102393857986,0.011663096466260688,0.359347968448347,0.3753633357094133,0.3833870120400313,0.39112893179435376,0.40438701590393744,0.00017477911502017328
t_subj(low.Accuracy.3).S4,0.3361474740713368,0.011604933149930476,0.3131797931412749,0.3282638004567294,0.33641902989550526,0.3443283377136917,0.35812442021521396,0.0001308423633966525
t_subj(low.Accuracy.3).S5,0.3740625070132076,0.01469959670064125,0.3433451895014495,0.3646469187512477,0.37474470983743,0.3844092818516455,0.4009990313476964,0.0001865948270999013
t_subj(low.Accuracy.3).S6,0.3230350739093467,0.011552303698621645,0.299409507338063,0.3155890720935181,0.32340160805501916,0.3312075090535992,0.3440117598800542,0.0001501710234489177
t_subj(low.Accuracy.3).S7,0.31438668157861543,0.01186128934800781,0.2899667658013566,0.30673200304581516,0.3147872829255593,0.3225052105336548,0.3361124589225879,0.00015512076932256002
t_subj(low.Accuracy.3).S8,0.369830439812078,0.011556105335860824,0.3464692502494677,0.3620809765249927,0.37003394601676,0.3779274335227573,0.3906948219811852,0.00016567234645405816
t_subj(low.Accuracy.3).S9,0.33468627421003355,0.010873992200188934,0.31260352045718887,0.3275414946023418,0.3348500702194302,0.3421903097731516,0.35507247857915386,0.00013804737013762772
t_subj(low.Accuracy.4).S1,0.4068418382562024,0.01238177419933308,0.3814724830248307,0.39877919520447663,0.4075182083996235,0.41532777220281475,0.42992474303297945,0.00015738231736924034
t_subj(low.Accuracy.4).S10,0.38402347041637175,0.010609388234554607,0.3616608561361865,0.3771772896086911,0.384563728783533,0.39144823822420677,0.40332186352717947,0.00014994940931101105
t_subj(low.Accuracy.4).S11,0.34587846278368933,0.009727878199253644,0.3263345214108592,0.3394248291601138,0.3461390897388618,0.3526992661274363,0.3636094296053195,0.00013394098378438103
t_subj(low.Accuracy.4).S12,0.4171713085424125,0.010602185517450494,0.39530704110320136,0.4102728558086652,0.4174320679465062,0.4246866951200155,0.4366911473707513,0.0001450598121413012
t_subj(low.Accuracy.4).S13,0.3578710194860196,0.009935241789570684,0.33657089486497666,0.35158505088955033,0.358564503988516,0.3647750674550857,0.3758187894544143,0.00013437766928137737
t_subj(low.Accuracy.4).S14,0.3944879820314101,0.011987804795695065,0.3691200324433093,0.38681984662251134,0.3950733054073827,0.4027397290557385,0.4164758866602527,0.00016617813107006274
t_subj(low.Accuracy.4).S15,0.43200042392227067,0.013636264346290882,0.4028140739197633,0.42340719030613194,0.43283769363210534,0.44133784651153213,0.4565167857636351,0.00017483719736570492
t_subj(low.Accuracy.4).S16,0.40747887244098246,0.009165212987612156,0.3879327173836807,0.40162502739623657,0.4080364819997075,0.41391743808235004,0.42368153685365983,0.00014117334658323298
t_subj(low.Accuracy.4).S2,0.39922601969818816,0.01552870308979387,0.3664472820914565,0.389118630005219,0.40021365050974694,0.4101448195809073,0.42704959957858074,0.00020442514540724906
t_subj(low.Accuracy.4).S3,0.39612533040617853,0.011524761660559123,0.3718092044867959,0.3887263880802761,0.3967183784788724,0.4040287887525135,0.41741923026580535,0.00014880640851256012
t_subj(low.Accuracy.4).S4,0.3353247585700712,0.011455396640928924,0.31217986550668475,0.3276106862494777,0.3358549621348331,0.34334058322242,0.3564576728490484,0.00013600606211991505
t_subj(low.Accuracy.4).S5,0.37892825876943687,0.01386425520593827,0.3497439451055979,0.36986085407031394,0.37932491378611444,0.38858884961118806,0.4044446624597752,0.00019774955469380979
t_subj(low.Accuracy.4).S6,0.33094125382739,0.01205118279418781,0.3060367167762264,0.3229524467120457,0.33155234485204227,0.33932514436635586,0.3529773723602627,0.00016293247258514654
t_subj(low.Accuracy.4).S7,0.299575091652853,0.012699452547955035,0.272872007816638,0.29152508510601416,0.3002823517420327,0.3084557109231453,0.32262917170128347,0.00015484386887931945
t_subj(low.Accuracy.4).S8,0.4017057101541977,0.013374076698775205,0.37349801668579447,0.3929465918720824,0.40215514617339077,0.411101232928658,0.42597583034857844,0.00018737960796637513
t_subj(low.Accuracy.4).S9,0.36288926464525406,0.009794748688711124,0.34250540839867755,0.35649537491147515,0.3633123593663498,0.36972486734854365,0.3811390285721891,0.00010601526147423
t_subj(low.Accuracy.5).S1,0.44145815129940275,0.013011372182538332,0.4141252608466813,0.4330027640115699,0.44229250070141113,0.45079066650108607,0.46435794381620454,0.00019631757013362797
t_subj(low.Accuracy.5).S10,0.39771496813089136,0.0104577020539948,0.37587360197605696,0.3910537934085109,0.3981638937204749,0.4048748062616934,0.41710432518961166,0.00015061094057924928
t_subj(low.Accuracy.5).S11,0.36157719710978126,0.010299384194763669,0.34028981801837394,0.3548747368148198,0.36212168399855643,0.36870744006771744,0.3806073989896702,0.00014554553800837954
t_subj(low.Accuracy.5).S12,0.4281334977640593,0.01073224259979826,0.40536685116330745,0.421387118088774,0.428798948686455,0.4357129802983618,0.4470087032182797,0.00013899892528988783
t_subj(low.Accuracy.5).S13,0.4037484757696663,0.012204922085677677,0.3781803872414843,0.3959211350947471,0.404486682883561,0.4123526559715991,0.4257992799296756,0.0001591846494629496
t_subj(low.Accuracy.5).S14,0.399769197513588,0.013052203768414886,0.372632529748693,0.39116232146641716,0.4004791145065202,0.408835689573597,0.4235793665055932,0.00017581888348997885
t_subj(low.Accuracy.5).S15,0.42871653131884513,0.013327309882360796,0.400707034798651,0.4201057081480884,0.42966122869862444,0.43826518852240853,0.45216144088535193,0.000170739636196666
t_subj(low.Accuracy.5).S16,0.3970656463320742,0.00909681817329336,0.3782989640490963,0.39113772179239914,0.3974335185084647,0.40308534739107393,0.41440461273849766,0.0001266220063561314
t_subj(low.Accuracy.5).S2,0.3968833267959044,0.014254530952186019,0.36528980058077565,0.38764169312717256,0.3988362521319832,0.40766034538075874,0.41917529234364076,0.00020900772512178912
t_subj(low.Accuracy.5).S3,0.3937288011419645,0.012047551280766849,0.3690800114270345,0.3857220470083643,0.39437632257292005,0.40230642809872175,0.4158478263822251,0.00016530527071682852
t_subj(low.Accuracy.5).S4,0.3406179851989763,0.011916603148830411,0.31652626446823073,0.33275523026915954,0.341160720966734,0.3489549832177027,0.3630897431041086,0.0001584831880743987
t_subj(low.Accuracy.5).S5,0.36593117985646645,0.01711425914350234,0.3305085466704747,0.35473123879947493,0.366698878621174,0.3779060410028002,0.3972533028803646,0.00020699853620008958
t_subj(low.Accuracy.5).S6,0.32261178411664215,0.012468824357502364,0.2966872799917644,0.3145333954353375,0.32332863381250226,0.3312510296790628,0.34549978614074106,0.0001663216233286495
t_subj(low.Accuracy.5).S7,0.30730889206198514,0.01276989947858999,0.28020438321951713,0.29895788827317815,0.3079075820944968,0.3161720762853065,0.3305043171761539,0.00016945323390330188
t_subj(low.Accuracy.5).S8,0.3931154898792933,0.014357071604007881,0.36336793193610795,0.383969572354529,0.39377161418793605,0.4032944568232938,0.41937668256873056,0.0002033499592780803
t_subj(low.Accuracy.5).S9,0.346511224254768,0.010943498036915356,0.3241458186342748,0.33935135711644454,0.34682219434615597,0.3541917254589403,0.36703635097918147,0.00014409893534544379
t_subj(low.Accuracy.6).S1,0.39440150693217596,0.014164795356662815,0.36462566490521536,0.3854107455009424,0.3952509239951442,0.4040648668904397,0.42012749388442694,0.0001948328350400746
t_subj(low.Accuracy.6).S10,0.39934435662539697,0.01131852984757634,0.37542708797083324,0.3920046744713455,0.40004717537297924,0.40717969629655193,0.41995623913019114,0.00014153237365632242
t_subj(low.Accuracy.6).S11,0.35376364781629227,0.009275037753466697,0.33454433153708424,0.3477916109755982,0.35404694112037804,0.36030326599975554,0.37091844810383207,0.00013838145568588296
t_subj(low.Accuracy.6).S12,0.4266915542854626,0.011260008084379665,0.40223826739284907,0.4194075652454741,0.42750138662552367,0.4347459677822682,0.4463369408676442,0.00016572107155730616
t_subj(low.Accuracy.6).S13,0.3505855265131402,0.008687088969591078,0.32944582941965567,0.34604226198180305,0.35223949650555286,0.3567274206347003,0.3631730908903038,0.00012373023722704572
t_subj(low.Accuracy.6).S14,0.40742264745615514,0.013355640042824267,0.3797005659035909,0.3987261487118902,0.4080836676629104,0.41653046103831665,0.4317326878203518,0.00016508053301311326
t_subj(low.Accuracy.6).S15,0.41575262404016355,0.014393848940330724,0.3864076125425896,0.40645372570655236,0.41616234529703156,0.4255957870029747,0.4429365771886544,0.00018140084800424527
t_subj(low.Accuracy.6).S16,0.39097293228571706,0.010127299563156418,0.3693899233026541,0.3845441012237974,0.3916653076764516,0.39813245143485193,0.40891119055433633,0.00012587301531116274
t_subj(low.Accuracy.6).S2,0.3956316886800919,0.016774002316346265,0.3614522431870055,0.38442734932044226,0.3964625431008381,0.40751720099467453,0.4263129309483463,0.00020349463061410575
t_subj(low.Accuracy.6).S3,0.41102331767400047,0.011933735144714255,0.38568546345357835,0.40353327077426665,0.4116000859115618,0.4191723150759743,0.4327256460506128,0.00015230976521628828
t_subj(low.Accuracy.6).S4,0.33620255334148647,0.01332968975865351,0.30892269149486246,0.3271193895297804,0.33679556791674703,0.3457291494422675,0.36055418033670916,0.00018007608528423116
t_subj(low.Accuracy.6).S5,0.4104037447590507,0.01647637064983391,0.3748093902813308,0.40015729344224904,0.4114865699216039,0.4219110821745593,0.4399367206282196,0.0002063919571867111
t_subj(low.Accuracy.6).S6,0.34251682427926633,0.013563438177233213,0.31384794908755037,0.33363232408402693,0.34339587992063286,0.3519175324741149,0.36734721657753366,0.00017952325233074726
t_subj(low.Accuracy.6).S7,0.3114247108461893,0.014013436504444999,0.28228337849087826,0.3021825948684286,0.31197723082759615,0.32120973256590757,0.33727499373655956,0.00018734627894015013
t_subj(low.Accuracy.6).S8,0.4423206114648527,0.015086791857642034,0.41086299156117906,0.4327886737790888,0.4430771777807834,0.45270359062016696,0.4695740710894729,0.00021330269626098345
t_subj(low.Accuracy.6).S9,0.3596129505530043,0.009377338273383605,0.34012053498276196,0.3534994337127726,0.3600172772060227,0.3662795820548706,0.3761855928151258,0.0001247450603080636
t_subj(low.Speed.1).S1,0.3341462082665969,0.006417615187375767,0.32105950443960113,0.3301170927014823,0.3342918747320414,0.3385245226470338,0.34638207248537906,9.101266669446723e-05
t_subj(low.Speed.1).S10,0.3820178264802751,0.0071277442935003075,0.3671437226913088,0.37756132364448625,0.38222073390441585,0.3869950937821376,0.3954307051314622,0.00010100000019176673
t_subj(low.Speed.1).S11,0.3377714434634991,0.00941254583323354,0.3181012721959907,0.33149942909685526,0.33863520306221845,0.34434094304470625,0.3548997185627983,0.00012863428649921395
