,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_SAT:contrast_subj.S2,-0.002620106541733371,0.007962296515216941,-0.016560992130038032,-0.008216337462565598,-0.003379539643788565,0.0024809245597406174,0.014458418281690765,0.00023418333947592844
t_SAT:contrast_subj.S3,-0.016752747373613142,0.00807664214072622,-0.03362897645687999,-0.021983829101587003,-0.01615797601822796,-0.010993674351125117,-0.002366483670245112,0.0002882389917110286
t_SAT:contrast_subj.S4,-0.0038961799586254863,0.0076470888495637265,-0.017318179020998067,-0.00919738587466249,-0.004663129529314627,0.0008256741524100102,0.012398072289898227,0.00023285988088857815
t_SAT:contrast_subj.S5,-0.008481837994353392,0.008497902820155213,-0.025483361618024312,-0.013749100956643424,-0.00862622548390099,-0.003303675561451287,0.008875174553835585,0.00017852327587727712
t_SAT:contrast_subj.S6,-0.00792009908603654,0.007473010446471611,-0.02294829349480645,-0.012702917545030622,-0.008042092959714881,-0.003185760117227588,0.007230936803687402,0.0001576651732761414
t_SAT:contrast_subj.S7,0.001160833852635701,0.009705943018320274,-0.014798404479470319,-0.005983982018399423,7.447791994606018e-05,0.00726977211053788,0.022629213223317124,0.0003418831869511378
t_SAT:contrast_subj.S8,-0.014736952399056978,0.00854980451040002,-0.033246482469827685,-0.020053423413601383,-0.013803439328513583,-0.008813420426473591,0.00022533087418201078,0.0002926041523660385
t_SAT:contrast_subj.S9,-0.0020701301468113685,0.007624566177851093,-0.01526852800978012,-0.00746416809276486,-0.0025918852903373084,0.002907938283349218,0.014008160772540069,0.0002436337354581198
t_FC:contrast,-0.00245260397794807,0.004828182768294897,-0.012370392654164161,-0.005797475048504919,-0.0023175205083837674,0.0010896131251450045,0.006468284259930001,0.00036237472561439067
t_FC:contrast_std,0.004011677621835961,0.002969511461722493,0.00028900027754559353,0.0017894315959595336,0.0033591071650493453,0.005625156323691779,0.01126951478467293,0.00017201554388404384
t_FC:contrast_subj.S1,-0.001402342468884159,0.0060585862111746805,-0.013068068969398786,-0.0054670046327152865,-0.0013449561699029958,0.0024806226271867175,0.010746900079552538,0.00036518492113918235
t_FC:contrast_subj.S10,-0.00313152483952692,0.005926622726936277,-0.014489503351979346,-0.007273856186863643,-0.002941372944139268,0.0009835564845305615,0.007999108225534329,0.0003570165678869751
t_FC:contrast_subj.S11,-0.001276317043575467,0.006117614883596873,-0.013117291704929293,-0.005414858769105517,-0.0011642711357771583,0.002573299551324598,0.011404963772612634,0.00037068229821856806
t_FC:contrast_subj.S12,-0.0011630974003369802,0.006254529777092071,-0.013208940999753636,-0.005288969036453489,-0.0011268710799230974,0.0026610643658165206,0.011895244592346713,0.0003857101070758429
t_FC:contrast_subj.S13,-0.0015292912851726243,0.0063121841352975555,-0.013465094261563757,-0.005708733113393878,-0.0014594000527963173,0.002343215438935939,0.011412521709309755,0.000379421749902224
t_FC:contrast_subj.S14,-0.0023976643718660396,0.006179499167806792,-0.013788591439065044,-0.006590097762389641,-0.00229494711914998,0.001706185793699472,0.009558953057143757,0.00036381513417971495
t_FC:contrast_subj.S15,-0.0018588826868082859,0.0062988177390453145,-0.013593936704493971,-0.006165847078689425,-0.0017971696341153084,0.0021322238870818246,0.010970768120907078,0.0003625591291732439
t_FC:contrast_subj.S16,-0.003987975299721542,0.006058320385242404,-0.01618593952914754,-0.008029161108884693,-0.003673047575092677,0.0002699907781077383,0.0070057121270821684,0.0003475873017922477
t_FC:contrast_subj.S2,-0.0017509330784525048,0.006197258426096975,-0.01356087375277918,-0.005874474761887909,-0.0016884822613875625,0.0020200431065972224,0.011026253561761469,0.00036571140330452997
t_FC:contrast_subj.S3,-0.0026099446363072715,0.0060791315494540255,-0.014450620417621365,-0.006713411355718769,-0.0023908365848754574,0.001552900335698465,0.008661299339781998,0.00036788357255106217
t_FC:contrast_subj.S4,-0.0034567239120349134,0.006204612000489486,-0.015635536330319263,-0.007724188023059107,-0.003170734010230169,0.0007925480519586844,0.007911735517347702,0.0003707628744571118
t_FC:contrast_subj.S5,-0.001863327843111366,0.006387354713125466,-0.013769409684266841,-0.006108210060902647,-0.0017501904207707659,0.0020977443793462705,0.011179486856703225,0.00036559772513291753
t_FC:contrast_subj.S6,-0.0048683170673462705,0.006651736369320616,-0.01923305372965682,-0.008986651636660853,-0.00439626820096331,-0.0001425736517224451,0.006785668971433734,0.000374440636243916
t_FC:contrast_subj.S7,-0.002302579643485291,0.006281203079491691,-0.013798627657390067,-0.006538420006667042,-0.0021766267082919287,0.0016967671546050415,0.010423092262082968,0.0003645952816969022
t_FC:contrast_subj.S8,-0.003604943519107875,0.006257683486065872,-0.01642187790558696,-0.007763671528474986,-0.003240755051599639,0.0006853685836310558,0.00803860216189068,0.0003613600453117259
t_FC:contrast_subj.S9,-0.0019311867365842542,0.0060684455132332124,-0.013549300135490588,-0.005997922104947135,-0.0017321198765550116,0.0018941742045633773,0.010258137891391472,0.00036232382920923297
t_SAT:FC:contrast,0.009345189405050736,0.006403906272439282,-0.0035543651939710743,0.00511120065977204,0.00929838240545623,0.01357608437116193,0.022771658310670104,0.00047177348243731247
t_SAT:FC:contrast_std,0.0066535720511906316,0.004717891940856268,0.0003331780864979207,0.0028275310461027825,0.005991045675660842,0.009539397582027175,0.017642001392209932,0.000283155239373677
t_SAT:FC:contrast_subj.S1,0.010916023703494192,0.008363122020642547,-0.004954890521830584,0.005511027127642435,0.010639819206108117,0.01614824206932897,0.027520718293814306,0.0004715609251997275
t_SAT:FC:contrast_subj.S10,0.008711119692081694,0.008352803990753586,-0.007818818288023971,0.0033451663545110283,0.008757192619531985,0.014261273976412307,0.02480753956744293,0.00048040970184647384
t_SAT:FC:contrast_subj.S11,0.009926856659179773,0.008461152952752259,-0.00617387582684489,0.004594781317730702,0.009816391063230297,0.015246674033905887,0.026838840789666068,0.00046657385718309444
t_SAT:FC:contrast_subj.S12,0.014224071179936704,0.008455319003105463,-0.0019761533475978286,0.008584108992250258,0.013691335747714702,0.01973756211191942,0.03199043895079107,0.0005075226874231324
t_SAT:FC:contrast_subj.S13,0.005667379441813264,0.009169669359658225,-0.013642321516990581,-6.390785251409598e-05,0.006185196977503753,0.011672822521221633,0.022903938785897707,0.0005308922367420379
t_SAT:FC:contrast_subj.S14,0.010159747865793378,0.008698423781437304,-0.006180974916717614,0.004462776605442788,0.010115511447131761,0.01570065544026117,0.02759482087505101,0.0004657414226452741
t_SAT:FC:contrast_subj.S15,0.007963841606897644,0.009439748496020807,-0.011989581539830041,0.002321171650579157,0.008287963642001859,0.0140514650068625,0.02596561904801806,0.0004939608105079183
t_SAT:FC:contrast_subj.S16,0.008941750572228877,0.00872291526163819,-0.008200202947470286,0.003364322560192451,0.00907975766215081,0.014569655212403075,0.026008481506073287,0.0004708411997396433
t_SAT:FC:contrast_subj.S2,0.013104992312185766,0.009283363164658148,-0.003745022135678524,0.006979515164064711,0.012342591133942779,0.01874772212327587,0.03347512716560706,0.0005021477861846032
t_SAT:FC:contrast_subj.S3,0.012367983101257517,0.008651142948086327,-0.003745776118591165,0.006564283723539888,0.011768016777707946,0.017848978370391996,0.03025650416732188,0.0004752025012478717
t_SAT:FC:contrast_subj.S4,0.0041652592287943265,0.009676162682367272,-0.017492172986379867,-0.0016319923127135001,0.004961295668080467,0.010605200468494204,0.021957268606389645,0.000562081197960173
t_SAT:FC:contrast_subj.S5,0.007571177971421829,0.00955575133053692,-0.012644339572084266,0.0018949767130852027,0.008005452147158096,0.013823721857195775,0.0250846451851819,0.0004964243982627039
t_SAT:FC:contrast_subj.S6,0.00591316917551994,0.009488264060814641,-0.014689536467509753,0.0002111585385631068,0.006565809896008107,0.012127247989358127,0.023497066690128892,0.0005250012527532133
t_SAT:FC:contrast_subj.S7,0.00857983367664814,0.00915625160588991,-0.010386479396467736,0.0029205111530235008,0.00873885658067557,0.014453722868479863,0.026190453942909524,0.00047911383624500513
t_SAT:FC:contrast_subj.S8,0.010329626162328092,0.008763248420833746,-0.005945248546698534,0.004633798982474027,0.010096727034801528,0.01579945455599202,0.028002148596396832,0.00047251651939623053
t_SAT:FC:contrast_subj.S9,0.010723462350552146,0.008405189175831464,-0.004923129551518541,0.005184293076108085,0.010547806431725718,0.016053757468046416,0.027861809635360973,0.0004614540257900673
v_Intercept,-1.9110950986586337,0.1420021863552868,-2.19021250427767,-2.0028933787896634,-1.9113970474338131,-1.8203521595228924,-1.6239299330879884,0.0021865186181727015
v_Intercept_std,0.5315677709685972,0.11023529446742407,0.36795068417762744,0.4542715661682274,0.5147477167265528,0.5922570251575785,0.7929279316325032,0.0016766143254278523
v_Intercept_subj.S1,-2.4150579483780907,0.09845416630841491,-2.6099935209922296,-2.4808598714134495,-2.4130370929826763,-2.3483847630249937,-2.2253827611238246,0.0025013991977225164
v_Intercept_subj.S10,-1.9390414032718575,0.07922156635785095,-2.093677204789077,-1.9925354443953938,-1.9390670850010556,-1.8839066234757988,-1.78581242887189,0.0018083375785921435
v_Intercept_subj.S11,-2.5631017720405325,0.10049820332271064,-2.763206413123194,-2.628975787971631,-2.5629240825379096,-2.4954490749093114,-2.3686056077076816,0.0024072607548402173
v_Intercept_subj.S12,-2.3758310935752793,0.08375805025964375,-2.541780562135162,-2.431792375818835,-2.37443271968664,-2.317952490554763,-2.215311288768416,0.002299189624425258
v_Intercept_subj.S13,-2.2485237284246296,0.10460150627605865,-2.4592098387400867,-2.316684704291641,-2.247449935660585,-2.1775700758488954,-2.047668858806294,0.0026369452996116926
v_Intercept_subj.S14,-0.9964438911224018,0.059091557392412966,-1.1126148913837655,-1.0356982837121311,-0.995593657019122,-0.9565446139445725,-0.8827982937363511,0.0010035876143612813
v_Intercept_subj.S15,-1.6623111855475916,0.09285607579259883,-1.8452527557310419,-1.7247134521553364,-1.66237789009772,-1.6007499926244042,-1.478220525848256,0.0017085892286100833
v_Intercept_subj.S16,-2.2088580765976724,0.08966517987151398,-2.3855699587543704,-2.2703163555198347,-2.2080523865371964,-2.1462703656793543,-2.036892703732749,0.0019246606323088556
v_Intercept_subj.S2,-1.1771679075252839,0.0708182775347917,-1.315106891588959,-1.2250191081727786,-1.1772971922657094,-1.1290413587677046,-1.0392857795735246,0.001116611807609723
v_Intercept_subj.S3,-1.9335422511038698,0.07883026383592452,-2.0881483994985413,-1.987041534912445,-1.9335278598731491,-1.8805662622221768,-1.7775436784788345,0.0019114402021862815
v_Intercept_subj.S4,-1.4237327340571029,0.06486473329112405,-1.5526819933829543,-1.4672321004463003,-1.4234729410658367,-1.379683164123829,-1.2956762297203424,0.0014452242974037817
v_Intercept_subj.S5,-2.1090203929171234,0.10681805264070755,-2.317766386786881,-2.1816204465608364,-2.1078620470922056,-2.036620905080567,-1.904337466706493,0.002307932000450225
v_Intercept_subj.S6,-2.102763128869269,0.08217719701784439,-2.2656649183911175,-2.157682152083056,-2.102105451854044,-2.0464439682689974,-1.9421863598853422,0.002028724060488535
v_Intercept_subj.S7,-1.2344476739637005,0.07319379634235816,-1.3781877855395057,-1.2839201073040545,-1.23460222974191,-1.1839398472382547,-1.0930592677527025,0.0012512071747611984
v_Intercept_subj.S8,-2.2872198320438026,0.07816778013207416,-2.442457351941237,-2.338514693494441,-2.2860847991449234,-2.234285257430464,-2.138632378815427,0.0021583863274269263
v_Intercept_subj.S9,-2.041947284729498,0.09336816760000956,-2.227212894931737,-2.1047682601138336,-2.0419449066499857,-1.9797414951184544,-1.8615903838361287,0.0018185233294192957
