,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(high.Speed.1).S9,0.24923110412349903,0.008237329024903773,0.23187762989555313,0.24454653761672435,0.2492927848090785,0.2539465421945315,0.2648166229079045,0.000113369861937525
t_subj(high.Speed.2).S1,0.2535143870792219,0.008917195720809302,0.2350069656230083,0.2482931860740022,0.25294255830308926,0.2595225107719273,0.27004296246614223,0.0001321360338489345
t_subj(high.Speed.2).S10,0.31937539917194685,0.007375771963685962,0.3031476123267199,0.3144518121284018,0.3212790903581468,0.32459945310682176,0.3300541517097126,0.00015286455624687666
t_subj(high.Speed.2).S11,0.27706174723100263,0.008409326614977713,0.25998792618531524,0.271273245951496,0.27741363092893195,0.2832202090747953,0.2923627249864493,0.00014372911970583307
t_subj(high.Speed.2).S12,0.2482089729277414,0.005447269055137282,0.23633363462143248,0.24491129698574282,0.24859257335679824,0.25164295649666724,0.25880599113942726,9.989146469340228e-05
t_subj(high.Speed.2).S13,0.17398128087660844,0.006608708645151617,0.15945716747050717,0.1695825830421439,0.17497999095040825,0.17938527446176633,0.1833463298773178,0.0001584763215062794
t_subj(high.Speed.2).S14,0.22223856751856616,0.010308797880481571,0.20005505002007337,0.21616006355786005,0.22284935387107668,0.22965951981538532,0.23984022840453545,0.0002295997214183712
t_subj(high.Speed.2).S15,0.30045577372348875,0.01358741593467424,0.2706965339030982,0.2919441059280791,0.3016948426167506,0.310286756676578,0.3236732182976019,0.00021589838222315288
t_subj(high.Speed.2).S16,0.27948115402923945,0.012419592656731841,0.25372429938852414,0.27118744734209665,0.2799211464355242,0.2885322218496153,0.30188356559318175,0.0002117354568151075
t_subj(high.Speed.2).S2,0.1890046430961974,0.009173143567155935,0.17014329298046466,0.18277727312441155,0.18963844448288986,0.1953230169270631,0.2062851496829366,0.00016077765459381052
t_subj(high.Speed.2).S3,0.25017756779054773,0.00807736637808126,0.23363168981364393,0.24446257282237996,0.25072551994094894,0.25608785057626615,0.26540846702893783,0.0001262072940842968
t_subj(high.Speed.2).S4,0.15040636745339478,0.007299421826313104,0.13469274928126942,0.14592702569625157,0.15006366474933733,0.15569075001895571,0.16378718003936124,0.00016559018815274218
t_subj(high.Speed.2).S5,0.2917683876736999,0.015427479466717216,0.25877848997739084,0.28190856135033215,0.292557531243431,0.30279201198182026,0.31918443740676183,0.00022956283134577723
t_subj(high.Speed.2).S6,0.2543206655057982,0.010477959832052533,0.2340303580712725,0.247459052768287,0.25409863800716026,0.26186901541103674,0.27420845103664215,0.00015217565903038587
t_subj(high.Speed.2).S7,0.24886106733221605,0.011607122269332587,0.22440292764315029,0.24085955235042442,0.24989202411494937,0.2565470324802619,0.2696370540986036,0.00020195211109144576
t_subj(high.Speed.2).S8,0.2659566015210325,0.011388289803489958,0.24249943786388753,0.2584740380761087,0.2663486350721682,0.27394897882648395,0.2869046117867847,0.00016573558729308138
t_subj(high.Speed.2).S9,0.22151107716598306,0.008632944463198124,0.2040602107666002,0.21648550227310404,0.22209317086258681,0.22677607063775285,0.23785764568781478,0.0001222329616147724
t_subj(high.Speed.3).S1,0.25111049947074665,0.008767915501408971,0.23203020960290976,0.24517743001852757,0.2518290807995448,0.25784686276449104,0.264899442988345,0.00015990208073921034
t_subj(high.Speed.3).S10,0.3113323126048531,0.007425242353284436,0.296844622232128,0.30611114957583885,0.31187274791187564,0.31661852216230635,0.32473368258333435,0.00011894034310654643
t_subj(high.Speed.3).S11,0.27889259891951357,0.009297856810016483,0.25983957226160764,0.2729838255104129,0.2788571025190991,0.28545362534680435,0.2964288223366518,0.00014652268181017972
t_subj(high.Speed.3).S12,0.23586843040384137,0.0073044166585607695,0.22163969907840667,0.23097949724499273,0.23620182729154995,0.2403454499522864,0.2500467030763738,0.00012578426340758905
t_subj(high.Speed.3).S13,0.17606969235702338,0.00821825407227508,0.158460468928462,0.17049691693236324,0.1770172836092102,0.1822760712094809,0.1894899106837039,0.00013623066212044277
t_subj(high.Speed.3).S14,0.23507793353016587,0.01087959640518397,0.21099597880769888,0.22868507010766417,0.23592410699368796,0.24233401804637064,0.2534629617990076,0.0002407533765985743
t_subj(high.Speed.3).S15,0.2829138746448582,0.013100137327940742,0.2560361052200753,0.27448657868003745,0.28373698369248074,0.29224925491362064,0.30667270167431226,0.0002093199766142259
t_subj(high.Speed.3).S16,0.28553085620615154,0.010827219118093352,0.26152343887417234,0.2789905787680052,0.2862581152908921,0.29343752935517387,0.3036546282786144,0.00020856201688425747
t_subj(high.Speed.3).S2,0.1921482353515347,0.009973692041649442,0.1716519673174036,0.18525186219221745,0.1925504376081377,0.19928610643840977,0.21021569524543376,0.00015841323401205002
t_subj(high.Speed.3).S3,0.24982712391786172,0.008320938571918339,0.23073707451571265,0.24405739107576174,0.25088279102152505,0.25685390214299003,0.26204385961535237,0.00017050103200813886
t_subj(high.Speed.3).S4,0.1442600545158647,0.005910146925109955,0.13177556172772492,0.14048837598326305,0.14420502934190066,0.14923326151914598,0.15342794915612287,0.00014681281804140796
t_subj(high.Speed.3).S5,0.27365243231228836,0.022443681973789802,0.22936576967819927,0.25797268183972394,0.27404212694717867,0.2897310874635045,0.31479638302817115,0.000353895259604148
t_subj(high.Speed.3).S6,0.25707824116190525,0.011750489524802567,0.2316001312947852,0.24987137577202992,0.2577097202482053,0.2653886692146914,0.2776117597927295,0.0001873330119352108
t_subj(high.Speed.3).S7,0.24886513486077544,0.011118415090428648,0.225897002228486,0.24184666213138403,0.24883972552053124,0.25736428394398264,0.26784108755072994,0.00015452963478073103
t_subj(high.Speed.3).S8,0.2773152178915368,0.011142967548285096,0.25352401328637825,0.270501628881353,0.2779756599587189,0.28501092542292805,0.2970502728929792,0.00014935740251234564
t_subj(high.Speed.3).S9,0.22155848279136786,0.009114594327226685,0.20297498495812724,0.21683021517208986,0.22099660106382363,0.22833299200272247,0.23742548299589517,0.00019673406722007288
t_subj(high.Speed.4).S1,0.2508901989833112,0.007875065641369677,0.2341691167822217,0.24603099070488968,0.2514684405854551,0.25646330874486106,0.26369223072748804,0.00014968948360334655
t_subj(high.Speed.4).S10,0.3038989454252032,0.008512086268422168,0.2859980364218024,0.2988279826521932,0.3037413218543189,0.3095452149856587,0.3203798037808951,0.00012417211270873406
t_subj(high.Speed.4).S11,0.278710909884532,0.008141979733050192,0.2609505045870913,0.2740327632732479,0.2792567975346173,0.2839119398738154,0.29375536081668513,0.00013925732956686452
